title,location,snippet,salary,source,type,link,company,updated,id,Country
Data Analyst | Columbia University,"New York, NY","&nbsp;...faith and reasonable estimate of the range of possible compensation at the time of posting.  
    Position Summary  
  Seeking a <b>data analyst </b>to fulfill the statistical consulting operations/initiatives of the Department of Biostatistics and the Mailman School of Public...&nbsp;",,hercjobs.org,,https://jooble.org/jdp/555907523810871378,Columbia University,2025-03-30T00:00:00.0000000,555907523810871378,USA
Data Analyst - Hybrid | Cedars-Sinai Medical Center,"Los Angeles, CA","&nbsp;...areas of infrastructure, interoperability, and population health innovation. 
 What will you be doing in this role: 
 The <b>Data </b>Quality <b>Analyst </b>supports the institution's Enterprise Data Quality & Governance program. The goal is to improve data integrity and information...&nbsp;",,hercjobs.org,,https://jooble.org/jdp/-4985275620661753381,Cedars-Sinai Medical Center,2025-03-31T00:00:00.0000000,-4985275620661753381,USA
Data Analyst,"Arlington, VA","&nbsp;...addition to providing you with a fast paced and exciting work environment.  Come join our team!
 Zantech is looking for a talented <b>Data Analyst </b>to support our Federal Client during a cutting-edge enterprise information technology implementation. 
 The Data Analyst will...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/520785230562928943,Zantech,2025-04-05T14:48:51.4030000,520785230562928943,USA
Ecommerce Data Analyst - NJ,"Woodcliff Lake, NJ","&nbsp;...Ecommerce <b>Data Analyst </b>

 About Us 
 Colonial Surety Company is an insurance company licensed for business in every state, listed by the U.S. Treasury as an approved surety, and rated “A Excellent” by A.M. Best Company. Our distinct, digital product platform has recently...&nbsp;",,breezy.hr,Full-time,https://jooble.org/jdp/6296277184588985672,Colonial Surety Company,2025-04-01T00:00:00.0000000,6296277184588985672,USA
Data Analyst,"Newark, NJ","&nbsp;...Job Title:  <b>Data Analyst </b>
 Location:  Newark Beth Israel Medical Center 
 Req#: 0000135541
 Status:  Full-Time 
 Shift:  Day 
 Department name:  Cardio Thoracic O.R. 
 Job Overview: 
 Experienced Health Care Data Analyst. In this position you will gather and facilitate...&nbsp;",,rwjbarnabashealthcareers.org,Full-time,https://jooble.org/jdp/-6659137433988450654,Newark Beth Israel Medical Ctr,2025-04-10T00:14:35.0530000,-6659137433988450654,USA
"Data Analyst (only W2) (4 days onsite, 1 day remote)","Greenwood Village, CO","(only W2) (4 days onsite, 1 day remote)
 Key Responsibilities: 
 Performs <b>data </b>collection, analysis, validation, and reporting. Designs, tests, and documents processes, SQL queries, and stored procedures. Extracts and analyzes data from various sources, including databases...&nbsp;",,catsone.com,,https://jooble.org/jdp/-8414993912007759209,Raag Solutions,2025-02-08T00:00:00.0000000,-8414993912007759209,USA
Data analyst,"Orlando, FL","&nbsp;...are redefining the   meaning of work  , and be a part of the team raved by Clients, Job-seekers and Employees. 

 If you are a  <b>Data Analyst </b>– Core Banking   and looking for excitement, challenge and stability in your work, then you would be glad to come across this...&nbsp;",,zoho.com,Temporary,https://jooble.org/jdp/3945457684277483739,Alignity Solutions,2025-04-09T14:20:33.4445322+00:00,3945457684277483739,USA
Data Management Analyst,Washington DC,"&nbsp;...efficiently streamlined HR system databases, a higher level of <b>data </b>quality, and successful generation of original reports containing...&nbsp;&nbsp;...Economics, or Statistics; 
 Five (5) years’ work experience as a data <b>analyst </b>or in related field; 
 Five (5) years’ work experience handling...&nbsp;",,zoho.com,Temporary,https://jooble.org/jdp/5061892649419085316,Omm IT Solutions,2025-03-17T00:00:00.0000000,5061892649419085316,USA
Data Analyst,"Dallas, TX","&nbsp;...the Technical Operations division. This role requires skills in <b>data </b>mining and updating data for descriptive analysis. 
 Tools Used...&nbsp;&nbsp;...occasionally)
 Orange (occasionally)
 Presentation Requirements: 
 The <b>analysts </b>will need to compile these updates into PowerPoint presentations...&nbsp;",,ceipal.com,,https://jooble.org/jdp/1933218227616212640,North Star Group,2025-04-08T00:00:00.0000000,1933218227616212640,USA
Data Analyst,"Scottsdale, AZ","&nbsp;...Job Summary  
  The <b>Data Analyst </b>position at is vital in converting complex, business, customer, and platform technical data into actionable insights. These insights are essential for enhancing operational efficiency and informing strategic decision-making by our customers...&nbsp;",,manatal.com,,https://jooble.org/jdp/4801952350719460124,Fox Point Recruitment LLC,2025-03-08T00:00:00.0000000,4801952350719460124,USA
"Sr. Data Analyst (San Diego, CA)","San Diego, CA","&nbsp;...Only local candidates are allowed to apply(San Diego, CA)
Hybrid model: 2 days a week 
Project Details: 
They are having <b>data </b>coming in from different source (40 different properties) and it needs to be cleaned, uploaded, and reported on. 
 The key aspect of this...&nbsp;",,theapplicantmanager.com,,https://jooble.org/jdp/-7795108154750649050,CEDENT,2025-04-09T18:51:55.7196471+00:00,-7795108154750649050,USA
Data Analyst 3,"Richmond, VA","&nbsp;...One of our clients is seeking an experienced  <b>Data Analyst </b> to support  metadata management, data governance, and security initiatives  . Reporting to the  Data Curation Lead  , this role will focus on  maintaining the Commonwealth’s Business Glossary, supporting metadata...&nbsp;",,zoho.com,Temporary,https://jooble.org/jdp/-834928073929620774,Sweeney Strategies LLC,2025-03-12T18:08:13.7530000,-834928073929620774,USA
Data Analyst,"Newark, NJ","&nbsp;...Department:  Cardio Thoracic O.R. 
 Location: 
 Newark Beth Israel Medical Ctr, 201 LYONS AVENUE, NEWARK, NJ 07112-2027
 Job Title:  <b>Data Analyst </b>
 Location:  Newark Beth Israel Medical Center 
 Req#: 0000135541
 Status:  Full-Time 
 Shift:  Day 
 Department name:...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/6360956934362711609,RWJBarnabas Health,2025-04-02T17:41:02.5530000,6360956934362711609,USA
Data Analyst,"New York, NY","<b>Data Analyst</b>
We are seeking a talented and analytical Data Analyst to join our Ad Operations team. In this role, you will leverage your data expertise to support campaign performance tracking, provide actionable insights, and help optimize advertising strategies for our...&nbsp;",,Vantage ,,https://jooble.org/jdp/-91088969695084193,Vantage ,2024-12-06T19:37:54.8300000,-91088969695084193,USA
California Water Data Analyst,"Folsom, CA","&nbsp;...Techstars company, a Nature Conservancy partner, and a critical <b>data </b>partner to hundreds of paying users throughout the Finance & Agriculture...&nbsp;&nbsp;.../Qualifications
AQUAOSO is seeking a California Water Data <b>Analyst </b>to help take our water security platform to the next level. We...&nbsp;",,"Aquaoso Technologies, PBC",,https://jooble.org/jdp/-895592765088932319,"Aquaoso Technologies, PBC",2024-11-29T20:01:57.8830000,-895592765088932319,USA
Data Analyst,"Baton Rouge, LA","Position Title:  <b>Data Analyst </b> (Fulltime Exempt) 
 
 Supervisor:  Director of Health Information Technology 
 
 Position Summary:  Manage and coordinate performance data collection, feedback, and reporting for all quality initiatives; Engage members through relevant...&nbsp;",$39.25k - $72.95k,betterteam.com,Full-time,https://jooble.org/jdp/8783616160012285662,Louisiana Primary Care Association,2025-04-02T11:51:58.2299985+00:00,8783616160012285662,USA
Full Time Data Entry Analyst - Remote Work From Home,"Phoenix, AZ","&nbsp;...We are looking for a detail-oriented <b>Data </b>Entry <b>Analyst </b>to join our dynamic team. In this role, you will play a critical part in managing data related to our sales, ad tracking, and supporting our mentorship programs. 

 Responsibilities: 
· Input and manage data related...&nbsp;",,primeapplicants.com,Part-time,https://jooble.org/jdp/-2901837197569942587,FlexIT,2025-03-25T00:00:00.0000000,-2901837197569942587,USA
Remote Staff Data Analyst,Remote,"&nbsp;...We are looking for an experienced and strategic  Staff <b>Data Analyst </b> to join our Data team. In this role, you will lead the measurement and delivery of insights and actionable recommendations that drive performance improvements in key areas such as enrollment, activation...&nbsp;",,jobicy.com,Full-time,https://jooble.org/jdp/-6490821652178759455,Headspace,2025-04-08T00:00:00.0000000,-6490821652178759455,USA
Data Fulfillment Analyst,"New York, NY","&nbsp;...merchandise, and handle a wide range of responsibilities that drive the NBA's success.
 
Essential Functions and Job Summary
The <b>Data </b>Fulfillment <b>Analyst </b>will be responsible for helping to facilitate the use of the NBA’s vast fan data, data strategy, and digital marketing and...&nbsp;",,NBA,,https://jooble.org/jdp/-555199619122977328,NBA,2024-12-21T04:54:19.3770000,-555199619122977328,USA
Data Analyst for mortgage analytics,"Rosslyn, VA","Description

Base salary for this position is between $85k - 100k.
 
Technical <b>Data Analyst</b>
Technical Data Analysts at RiskSpan work closely with the technical teams and the business stakeholders to deliver simple explanations to complex questions.Technical skills...&nbsp;",,RiskSpan,,https://jooble.org/jdp/8236658906725671703,RiskSpan,2025-02-27T19:48:22.3370000,8236658906725671703,USA
Data/Requirements Analyst,"Patuxent River, MD","&nbsp;...Spalding, a Saalex Company  is seeking a  <b>Data/</b>Requirements <b>Analyst </b> in  Patuxent River, MD  . Spalding Consulting, Inc. is a professional services company delivering cutting-edge solutions to the Department of Defense since 2001. Our expert-level solutions include software...&nbsp;",,workable.com,Full-time,https://jooble.org/jdp/2045892454803970601,Spalding,2025-04-03T11:05:39.1473352+00:00,2045892454803970601,USA
Data Warehouse Analyst,"Tallahassee, FL","&nbsp;...services to the Federal, State, and local Government and within the Intelligence Community. Maverc Technologies is seeking a  <b>Data </b>Warehouse <b>Analyst </b> to support one of our State Agency customers. 
 Requirements 
 
 A minimum of 7 years of IT work experience utilizing...&nbsp;",,workable.com,Full-time,https://jooble.org/jdp/2805695265293074168,Maverc Technologies,2025-04-03T11:55:53.8016657+00:00,2805695265293074168,USA
"Data Analyst - Edmond, OK - Contract - Only US Citizens","Edmond, OK","&nbsp;...Title: <b>Data Analyst </b>
 Job Type: C2C 
 Location: Edmond, OK 
 Duration: Long Term 

 What You'll Do 
● Regularly review and identify insights from data stored in various forms (SQL tables, analytics tools, spreadsheets, etc.)
● Collaborate with teams to ensure all...&nbsp;",,workable.com,Temporary,https://jooble.org/jdp/-5663067506381179725,iSoftTek Solutions Inc,2025-04-03T10:30:28.8343059+00:00,-5663067506381179725,USA
Data Warehouse Analyst,"Tallahassee, FL","&nbsp;...Ellington Solutions is seeking out qualified candidates that will: 

 
 A minimum of 7 years of IT work experience utilizing <b>data </b>management tools, business intelligence tools, and data warehousing.   
 Proficiency in Informatica PowerCenter and Snowflake (administration...&nbsp;",,workable.com,Full-time,https://jooble.org/jdp/2603807132517863689,Ellington Solutions,2025-04-10T12:00:02.8700991+00:00,2603807132517863689,USA
Data Analyst - Hatfield,"North Penn, PA","<b>Data Analyst </b>- Hatfield 
 Hatfield, PA 
 Must be a US Citizen or Green Card holder. 
 We are seeking a Data Analyst in which you will serve the business as an Information Systems Lead and take ownership of a cross systems perspective of clients operational data.We are...&nbsp;",,get.it,Full-time,https://jooble.org/jdp/-5496613639664196125,KLM Careers,2025-04-11T13:03:47.0188640+00:00,-5496613639664196125,USA
Data Analyst - ONSITE,"Hyattsville, MD","&nbsp;...<b>Data Analyst </b>(Transit Scheduling) (761657))
  Worksite Address: 4100 Garden City Dr., Hyattsville 20785 Onsite 
  Due 4/15/2025 by 4pm  
   Looking for a Data Analyst with experience with Trapeze and HASTUS for Bus and Rail scheduling, bidding and daily operations....&nbsp;",,ceipal.com,"Temporary, Full-time",https://jooble.org/jdp/8662031843028839005,Volitiion IIT,2025-04-11T16:47:14.0304210+00:00,8662031843028839005,USA
"Sr. Data Analyst, Sales Analytics",California,"&nbsp;...better, more sustainable future, then this is the right place for you. 
 We are seeking an experienced and highly motivated  Senior <b>Data Analyst </b> focused on Sales. We are looking for someone who can partner with Lucid’s Sales team and harness data to generate insights and...&nbsp;",,ev.careers,Full-time,https://jooble.org/jdp/-5347658783342956132,Lucid Motors,2025-04-12T04:34:35.3370000,-5347658783342956132,USA
